Race,Driver,Stint,Compound,Laps,AvgLapTime,FastestLap
emilia_romagna,HAM,1.0,HARD,29,0 days 00:01:23.383103448,0 days 00:01:21.230000
emilia_romagna,HAM,2.0,MEDIUM,17,0 days 00:01:25.556352941,0 days 00:01:19.473000
emilia_romagna,HAM,3.0,HARD,17,0 days 00:01:36.175705882,0 days 00:01:18.265000
emilia_romagna,HUL,1.0,HARD,29,0 days 00:01:23.731379310,0 days 00:01:21.922000
emilia_romagna,HUL,2.0,MEDIUM,34,0 days 00:01:31.037794117,0 days 00:01:20.401000
emilia_romagna,LAW,1.0,MEDIUM,10,0 days 00:01:23.563900,0 days 00:01:21.798000
emilia_romagna,LAW,2.0,HARD,19,0 days 00:01:25.212315789,0 days 00:01:21.245000
emilia_romagna,LAW,3.0,HARD,34,0 days 00:01:30.324617647,0 days 00:01:20.473000
emilia_romagna,LEC,1.0,MEDIUM,10,0 days 00:01:23.023200,0 days 00:01:21.428000
emilia_romagna,LEC,2.0,HARD,19,0 days 00:01:23.848105263,0 days 00:01:20.505000
emilia_romagna,LEC,3.0,HARD,34,0 days 00:01:30.900794117,0 days 00:01:19.048000
emilia_romagna,NOR,1.0,MEDIUM,28,0 days 00:01:21.826714285,0 days 00:01:20.829000
emilia_romagna,NOR,2.0,HARD,18,0 days 00:01:26.013388888,0 days 00:01:19.466000
emilia_romagna,NOR,3.0,HARD,17,0 days 00:01:37.642294117,0 days 00:01:18.311000
emilia_romagna,OCO,1.0,MEDIUM,1,0 days 00:01:36.497000,0 days 00:01:36.497000
emilia_romagna,OCO,2.0,HARD,26,0 days 00:01:23.301461538,0 days 00:01:21.413000
emilia_romagna,PIA,1.0,MEDIUM,13,0 days 00:01:21.979615384,0 days 00:01:21.096000
emilia_romagna,PIA,2.0,HARD,17,0 days 00:01:25.934764705,0 days 00:01:20.698000
emilia_romagna,PIA,3.0,HARD,33,0 days 00:01:30.288757575,0 days 00:01:18.894000
emilia_romagna,RUS,1.0,MEDIUM,11,0 days 00:01:22.832818181,0 days 00:01:21.385000
emilia_romagna,RUS,2.0,HARD,18,0 days 00:01:24.416500,0 days 00:01:21.334000
emilia_romagna,RUS,3.0,HARD,34,0 days 00:01:30.722794117,0 days 00:01:19.733000
emilia_romagna,SAI,1.0,MEDIUM,11,0 days 00:01:22.945545454,0 days 00:01:21.380000
emilia_romagna,SAI,2.0,HARD,18,0 days 00:01:24.745722222,0 days 00:01:21.268000
emilia_romagna,SAI,3.0,HARD,34,0 days 00:01:30.537441176,0 days 00:01:19.836000
emilia_romagna,STR,1.0,MEDIUM,14,0 days 00:01:22.918071428,0 days 00:01:21.527000
emilia_romagna,STR,2.0,HARD,32,0 days 00:01:26.265125,0 days 00:01:21.553000
emilia_romagna,STR,3.0,MEDIUM,17,0 days 00:01:34.403235294,0 days 00:01:20.501000
emilia_romagna,TSU,1.0,HARD,29,0 days 00:01:24.044000,0 days 00:01:21.993000
emilia_romagna,TSU,2.0,MEDIUM,34,0 days 00:01:30.657911764,0 days 00:01:20.039000
emilia_romagna,VER,1.0,MEDIUM,29,0 days 00:01:21.706793103,0 days 00:01:20.856000
emilia_romagna,VER,2.0,HARD,17,0 days 00:01:24.905470588,0 days 00:01:19.513000
emilia_romagna,VER,3.0,HARD,17,0 days 00:01:38.841705882,0 days 00:01:17.988000
hungarian,ALB,1.0,SOFT,14,0 days 00:01:24.909571428,0 days 00:01:23.314000
hungarian,ALB,2.0,MEDIUM,24,0 days 00:01:23.775958333,0 days 00:01:21.772000
hungarian,ALB,3.0,HARD,31,0 days 00:01:22.580161290,0 days 00:01:20.779000
hungarian,ALO,1.0,MEDIUM,39,0 days 00:01:23.305025641,0 days 00:01:21.784000
hungarian,ALO,2.0,HARD,31,0 days 00:01:21.657258064,0 days 00:01:20.113000
hungarian,ANT,1.0,MEDIUM,21,0 days 00:01:24.370333333,0 days 00:01:23.162000
hungarian,ANT,2.0,HARD,48,0 days 00:01:22.439645833,0 days 00:01:20.745000
hungarian,BEA,1.0,MEDIUM,30,0 days 00:01:24.187733333,0 days 00:01:23.114000
hungarian,BEA,2.0,HARD,18,0 days 00:01:24.117611111,0 days 00:01:21.989000
hungarian,BOR,1.0,MEDIUM,40,0 days 00:01:23.425250,0 days 00:01:22.777000
hungarian,BOR,2.0,HARD,30,0 days 00:01:21.679666666,0 days 00:01:20.705000
hungarian,COL,1.0,MEDIUM,13,0 days 00:01:25.115230769,0 days 00:01:23.510000
hungarian,COL,2.0,HARD,22,0 days 00:01:23.890681818,0 days 00:01:21.647000
hungarian,COL,3.0,HARD,34,0 days 00:01:22.838470588,0 days 00:01:20.827000
hungarian,GAS,1.0,HARD,32,0 days 00:01:24.287500,0 days 00:01:23.352000
hungarian,GAS,2.0,MEDIUM,37,0 days 00:01:22.983108108,0 days 00:01:21.433000
hungarian,HAD,1.0,MEDIUM,33,0 days 00:01:24.149121212,0 days 00:01:23.116000
hungarian,HAD,2.0,HARD,36,0 days 00:01:22.022500,0 days 00:01:20.802000
hungarian,HAM,1.0,HARD,42,0 days 00:01:23.839166666,0 days 00:01:22.192000
hungarian,HAM,2.0,MEDIUM,27,0 days 00:01:21.846185185,0 days 00:01:20.022000
hungarian,HUL,1.0,SOFT,5,0 days 00:01:27.244800,0 days 00:01:24.122000
hungarian,HUL,2.0,MEDIUM,36,0 days 00:01:23.520500,0 days 00:01:21.896000
hungarian,HUL,3.0,MEDIUM,28,0 days 00:01:22.483464285,0 days 00:01:20.013000
hungarian,LAW,1.0,MEDIUM,40,0 days 00:01:23.572450,0 days 00:01:22.279000
hungarian,LAW,2.0,HARD,30,0 days 00:01:21.592800,0 days 00:01:20.457000
hungarian,LEC,1.0,MEDIUM,19,0 days 00:01:22.558473684,0 days 00:01:21.740000
hungarian,LEC,2.0,HARD,21,0 days 00:01:22.297333333,0 days 00:01:20.904000
hungarian,LEC,3.0,HARD,30,0 days 00:01:22.064533333,0 days 00:01:20.440000
hungarian,NOR,1.0,MEDIUM,31,0 days 00:01:22.642290322,0 days 00:01:21.440000
hungarian,NOR,2.0,HARD,39,0 days 00:01:21.008205128,0 days 00:01:19.918000
hungarian,OCO,1.0,MEDIUM,14,0 days 00:01:24.857714285,0 days 00:01:23.217000
hungarian,OCO,2.0,HARD,55,0 days 00:01:23.245109090,0 days 00:01:21.916000
hungarian,PIA,1.0,MEDIUM,18,0 days 00:01:22.717722222,0 days 00:01:21.663000
hungarian,PIA,2.0,HARD,27,0 days 00:01:22.088222222,0 days 00:01:20.898000
hungarian,PIA,3.0,HARD,25,0 days 00:01:20.665120,0 days 00:01:19.412000
hungarian,RUS,1.0,MEDIUM,19,0 days 00:01:22.898368421,0 days 00:01:21.931000
hungarian,RUS,2.0,HARD,24,0 days 00:01:22.376333333,0 days 00:01:20.850000
hungarian,RUS,3.0,HARD,27,0 days 00:01:21.149851851,0 days 00:01:19.409000
hungarian,SAI,1.0,SOFT,15,0 days 00:01:24.614733333,0 days 00:01:23.210000
hungarian,SAI,2.0,HARD,36,0 days 00:01:23.480972222,0 days 00:01:21.824000
hungarian,SAI,3.0,MEDIUM,18,0 days 00:01:22.223388888,0 days 00:01:19.790000
hungarian,STR,1.0,MEDIUM,36,0 days 00:01:23.675500,0 days 00:01:22.878000
hungarian,STR,2.0,HARD,34,0 days 00:01:21.679029411,0 days 00:01:20.708000
hungarian,TSU,1.0,MEDIUM,20,0 days 00:01:24.782750,0 days 00:01:23.424000
hungarian,TSU,2.0,SOFT,17,0 days 00:01:23.789529411,0 days 00:01:21.331000
hungarian,TSU,3.0,HARD,32,0 days 00:01:22.753031250,0 days 00:01:21.180000
hungarian,VER,1.0,MEDIUM,17,0 days 00:01:24.048470588,0 days 00:01:23.083000
hungarian,VER,2.0,HARD,31,0 days 00:01:22.922451612,0 days 00:01:21.316000
hungarian,VER,3.0,HARD,22,0 days 00:01:21.566181818,0 days 00:01:19.576000
italian,ALB,1.0,HARD,41,0 days 00:01:24.171024390,0 days 00:01:22.497000
italian,ALB,2.0,MEDIUM,12,0 days 00:01:23.654166666,0 days 00:01:21.368000
italian,ALO,1.0,MEDIUM,20,0 days 00:01:25.052900,0 days 00:01:24.146000
italian,ALO,2.0,HARD,4,0 days 00:01:35.111000,0 days 00:01:23.757000
italian,ANT,1.0,MEDIUM,28,0 days 00:01:24.704000,0 days 00:01:23.295000
italian,ANT,2.0,HARD,25,0 days 00:01:23.495000,0 days 00:01:21.968000
italian,BEA,1.0,MEDIUM,18,0 days 00:01:25.345000,0 days 00:01:24.296000
italian,BEA,2.0,HARD,35,0 days 00:01:23.925800,0 days 00:01:21.820000
italian,BOR,1.0,MEDIUM,20,0 days 00:01:25.035400,0 days 00:01:24.127000
italian,BOR,2.0,HARD,33,0 days 00:01:23.700030303,0 days 00:01:22.139000
italian,COL,1.0,MEDIUM,33,0 days 00:01:25.137636363,0 days 00:01:23.793000
italian,COL,2.0,HARD,19,0 days 00:01:24.327947368,0 days 00:01:22.239000
italian,GAS,1.0,HARD,49,0 days 00:01:24.532244897,0 days 00:01:22.797000
italian,GAS,2.0,SOFT,3,0 days 00:01:29.360666666,0 days 00:01:22.185000
italian,HAD,1.0,HARD,32,0 days 00:01:24.820125,0 days 00:01:23.389000
italian,HAD,2.0,MEDIUM,21,0 days 00:01:23.522476190,0 days 00:01:22.133000
italian,HAM,1.0,MEDIUM,38,0 days 00:01:24.026789473,0 days 00:01:22.878000
italian,HAM,2.0,HARD,15,0 days 00:01:23.250400,0 days 00:01:21.546000
italian,LAW,1.0,SOFT,9,0 days 00:01:26.448222222,0 days 00:01:24.656000
italian,LAW,2.0,HARD,44,0 days 00:01:24.287318181,0 days 00:01:22.777000
italian,LEC,1.0,MEDIUM,33,0 days 00:01:23.920363636,0 days 00:01:22.736000
italian,LEC,2.0,HARD,20,0 days 00:01:23.028850,0 days 00:01:21.294000
italian,NOR,1.0,MEDIUM,46,0 days 00:01:23.299043478,0 days 00:01:22.388000
italian,NOR,2.0,SOFT,7,0 days 00:01:24.539428571,0 days 00:01:20.901000
italian,OCO,1.0,HARD,51,0 days 00:01:24.230098039,0 days 00:01:22.892000
italian,OCO,2.0,SOFT,1,0 days 00:01:50.725000,0 days 00:01:50.725000
italian,PIA,1.0,MEDIUM,45,0 days 00:01:23.378222222,0 days 00:01:22.232000
italian,PIA,2.0,SOFT,8,0 days 00:01:24.207000,0 days 00:01:21.245000
italian,RUS,1.0,MEDIUM,27,0 days 00:01:24.332518518,0 days 00:01:23.432000
italian,RUS,2.0,HARD,26,0 days 00:01:23.085692307,0 days 00:01:21.800000
italian,SAI,1.0,MEDIUM,30,0 days 00:01:24.800200,0 days 00:01:23.552000
italian,SAI,2.0,HARD,23,0 days 00:01:23.686434782,0 days 00:01:21.740000
italian,STR,1.0,HARD,49,0 days 00:01:24.329632653,0 days 00:01:23.003000
italian,STR,2.0,SOFT,3,0 days 00:01:33.824666666,0 days 00:01:22.164000
italian,TSU,1.0,MEDIUM,19,0 days 00:01:25.263157894,0 days 00:01:24.350000
italian,TSU,2.0,HARD,34,0 days 00:01:24.265470588,0 days 00:01:22.712000
italian,VER,1.0,MEDIUM,37,0 days 00:01:23.290000,0 days 00:01:22.651000
italian,VER,2.0,HARD,16,0 days 00:01:22.662187500,0 days 00:01:21.003000
japanese,ALB,1.0,MEDIUM,24,0 days 00:01:34.604250,0 days 00:01:33.805000
japanese,ALB,2.0,HARD,29,0 days 00:01:32.994758620,0 days 00:01:31.125000
japanese,ALO,1.0,MEDIUM,24,0 days 00:01:34.984041666,0 days 00:01:34.111000
japanese,ALO,2.0,HARD,29,0 days 00:01:33.265482758,0 days 00:01:31.770000
japanese,ANT,1.0,MEDIUM,31,0 days 00:01:33.897741935,0 days 00:01:32.961000
japanese,ANT,2.0,HARD,22,0 days 00:01:32.492000,0 days 00:01:30.965000
japanese,BEA,1.0,MEDIUM,23,0 days 00:01:34.877000,0 days 00:01:33.986000
japanese,BEA,2.0,HARD,30,0 days 00:01:33.311366666,0 days 00:01:32.006000
japanese,BOR,1.0,HARD,31,0 days 00:01:35.257290322,0 days 00:01:33.638000
japanese,BOR,2.0,MEDIUM,22,0 days 00:01:33.541090909,0 days 00:01:32.034000
japanese,DOO,1.0,SOFT,15,0 days 00:01:36.093000,0 days 00:01:34.892000
japanese,DOO,2.0,HARD,38,0 days 00:01:33.865842105,0 days 00:01:32.685000
japanese,GAS,1.0,MEDIUM,24,0 days 00:01:35.115708333,0 days 00:01:34.289000
japanese,GAS,2.0,HARD,29,0 days 00:01:33.321655172,0 days 00:01:31.820000
japanese,HAD,1.0,MEDIUM,25,0 days 00:01:34.412040,0 days 00:01:33.637000
japanese,HAD,2.0,HARD,28,0 days 00:01:32.993428571,0 days 00:01:31.317000
japanese,HAM,1.0,HARD,30,0 days 00:01:34.097033333,0 days 00:01:33.040000
japanese,HAM,2.0,MEDIUM,23,0 days 00:01:32.750173913,0 days 00:01:31.406000
japanese,HUL,1.0,MEDIUM,22,0 days 00:01:35.423090909,0 days 00:01:34.312000
japanese,HUL,2.0,HARD,31,0 days 00:01:33.859096774,0 days 00:01:32.572000
japanese,LAW,1.0,MEDIUM,33,0 days 00:01:35.015848484,0 days 00:01:33.959000
japanese,LAW,2.0,SOFT,20,0 days 00:01:33.709700,0 days 00:01:32.043000
japanese,LEC,1.0,MEDIUM,21,0 days 00:01:34.030666666,0 days 00:01:33.413000
japanese,LEC,2.0,HARD,32,0 days 00:01:32.763625,0 days 00:01:31.469000
japanese,NOR,1.0,MEDIUM,21,0 days 00:01:33.735476190,0 days 00:01:32.988000
japanese,NOR,2.0,HARD,32,0 days 00:01:32.498781250,0 days 00:01:31.116000
japanese,OCO,1.0,HARD,32,0 days 00:01:35.133468750,0 days 00:01:33.889000
japanese,OCO,2.0,MEDIUM,21,0 days 00:01:33.626190476,0 days 00:01:31.967000
japanese,PIA,1.0,MEDIUM,20,0 days 00:01:33.908550,0 days 00:01:33.253000
japanese,PIA,2.0,HARD,33,0 days 00:01:32.452757575,0 days 00:01:31.039000
japanese,RUS,1.0,MEDIUM,19,0 days 00:01:34.205000,0 days 00:01:33.603000
japanese,RUS,2.0,HARD,34,0 days 00:01:32.777941176,0 days 00:01:31.357000
japanese,SAI,1.0,MEDIUM,33,0 days 00:01:35.082000,0 days 00:01:33.932000
japanese,SAI,2.0,SOFT,20,0 days 00:01:33.170300,0 days 00:01:31.106000
japanese,STR,1.0,SOFT,9,0 days 00:01:36.985333333,0 days 00:01:35.104000
japanese,STR,2.0,HARD,21,0 days 00:01:35.431333333,0 days 00:01:33.625000
japanese,STR,3.0,MEDIUM,22,0 days 00:01:33.772090909,0 days 00:01:32.052000
japanese,TSU,1.0,MEDIUM,23,0 days 00:01:35.152391304,0 days 00:01:34.020000
japanese,TSU,2.0,HARD,30,0 days 00:01:33.229300,0 days 00:01:31.871000
japanese,VER,1.0,MEDIUM,21,0 days 00:01:33.672190476,0 days 00:01:33.064000
japanese,VER,2.0,HARD,32,0 days 00:01:32.495843750,0 days 00:01:31.041000
las_vegas,ALB,1.0,HARD,13,0 days 00:01:43.385538461,0 days 00:01:37.269000
las_vegas,ALB,2.0,MEDIUM,1,0 days 00:02:02.604000,0 days 00:02:02.604000
las_vegas,ALB,3.0,HARD,20,0 days 00:01:38.510300,0 days 00:01:35.184000
las_vegas,ALB,4.0,MEDIUM,1,0 days 00:02:11.179000,0 days 00:02:11.179000
las_vegas,ALO,1.0,MEDIUM,16,0 days 00:01:43.325937500,0 days 00:01:37.372000
las_vegas,ALO,2.0,HARD,34,0 days 00:01:37.074176470,0 days 00:01:35.629000
las_vegas,ANT,1.0,SOFT,2,0 days 00:01:56.810500,0 days 00:01:51.048000
las_vegas,ANT,2.0,HARD,48,0 days 00:01:37.089500,0 days 00:01:33.998000
las_vegas,BEA,1.0,MEDIUM,17,0 days 00:01:42.973000,0 days 00:01:37.189000
las_vegas,BEA,2.0,HARD,33,0 days 00:01:36.619303030,0 days 00:01:34.519000
las_vegas,BOR,1.0,HARD,1,0 days 00:02:10.427000,0 days 00:02:10.427000
las_vegas,COL,1.0,HARD,25,0 days 00:01:41.916920,0 days 00:01:36.946000
las_vegas,COL,2.0,MEDIUM,24,0 days 00:01:37.123541666,0 days 00:01:35.780000
las_vegas,GAS,1.0,MEDIUM,2,0 days 00:02:02.009000,0 days 00:01:55.532000
las_vegas,GAS,2.0,HARD,48,0 days 00:01:38.252354166,0 days 00:01:35.674000
las_vegas,HAD,1.0,MEDIUM,20,0 days 00:01:41.777950,0 days 00:01:37.012000
las_vegas,HAD,2.0,HARD,30,0 days 00:01:35.937566666,0 days 00:01:34.620000
las_vegas,HAM,1.0,HARD,29,0 days 00:01:40.197000,0 days 00:01:35.753000
las_vegas,HAM,2.0,MEDIUM,21,0 days 00:01:36.289761904,0 days 00:01:34.553000
las_vegas,HUL,1.0,HARD,30,0 days 00:01:40.052966666,0 days 00:01:35.883000
las_vegas,HUL,2.0,MEDIUM,20,0 days 00:01:35.898700,0 days 00:01:34.592000
las_vegas,LAW,1.0,MEDIUM,2,0 days 00:02:01.760500,0 days 00:01:46.144000
las_vegas,LAW,2.0,HARD,26,0 days 00:01:39.996269230,0 days 00:01:36.713000
las_vegas,LAW,3.0,HARD,21,0 days 00:01:36.585523809,0 days 00:01:34.837000
las_vegas,LEC,1.0,MEDIUM,24,0 days 00:01:40.694583333,0 days 00:01:36.225000
las_vegas,LEC,2.0,HARD,26,0 days 00:01:35.478346153,0 days 00:01:34.304000
las_vegas,NOR,1.0,MEDIUM,22,0 days 00:01:40.383181818,0 days 00:01:35.591000
las_vegas,NOR,2.0,HARD,28,0 days 00:01:35.740714285,0 days 00:01:33.965000
las_vegas,OCO,1.0,MEDIUM,27,0 days 00:01:40.784000,0 days 00:01:36.234000
las_vegas,OCO,2.0,HARD,23,0 days 00:01:35.995478260,0 days 00:01:34.557000
las_vegas,PIA,1.0,MEDIUM,21,0 days 00:01:41.295142857,0 days 00:01:36.282000
las_vegas,PIA,2.0,HARD,29,0 days 00:01:35.478655172,0 days 00:01:34.086000
las_vegas,RUS,1.0,MEDIUM,17,0 days 00:01:41.592941176,0 days 00:01:36.183000
las_vegas,RUS,2.0,HARD,33,0 days 00:01:35.905909090,0 days 00:01:34.592000
las_vegas,SAI,1.0,MEDIUM,22,0 days 00:01:41.045681818,0 days 00:01:36.350000
las_vegas,SAI,2.0,HARD,28,0 days 00:01:35.726714285,0 days 00:01:34.496000
las_vegas,TSU,1.0,MEDIUM,1,0 days 00:01:57.698000,0 days 00:01:57.698000
las_vegas,TSU,2.0,HARD,26,0 days 00:01:40.939846153,0 days 00:01:36.434000
las_vegas,TSU,3.0,MEDIUM,23,0 days 00:01:36.229086956,0 days 00:01:34.967000
las_vegas,VER,1.0,MEDIUM,25,0 days 00:01:39.668040,0 days 00:01:35.574000
las_vegas,VER,2.0,HARD,25,0 days 00:01:35.069120,0 days 00:01:33.365000
mexico_city,ALB,1.0,HARD,41,0 days 00:01:24.472024390,0 days 00:01:23.332000
mexico_city,ALB,2.0,SOFT,29,0 days 00:01:23.367965517,0 days 00:01:20.480000
mexico_city,ALO,1.0,SOFT,20,0 days 00:01:24.803450,0 days 00:01:22.884000
mexico_city,ALO,2.0,MEDIUM,14,0 days 00:01:25.045285714,0 days 00:01:21.708000
mexico_city,ANT,1.0,SOFT,22,0 days 00:01:23.792272727,0 days 00:01:22.774000
mexico_city,ANT,2.0,MEDIUM,25,0 days 00:01:23.414280,0 days 00:01:21.845000
mexico_city,ANT,3.0,SOFT,24,0 days 00:01:23.234333333,0 days 00:01:20.826000
mexico_city,BEA,1.0,SOFT,24,0 days 00:01:23.599041666,0 days 00:01:22.696000
mexico_city,BEA,2.0,MEDIUM,24,0 days 00:01:23.333916666,0 days 00:01:21.809000
mexico_city,BEA,3.0,SOFT,23,0 days 00:01:23.179913043,0 days 00:01:20.705000
mexico_city,BOR,1.0,MEDIUM,37,0 days 00:01:24.333405405,0 days 00:01:23.231000
mexico_city,BOR,2.0,SOFT,34,0 days 00:01:23.385323529,0 days 00:01:21.121000
mexico_city,COL,1.0,HARD,48,0 days 00:01:24.840479166,0 days 00:01:23.590000
mexico_city,COL,2.0,SOFT,22,0 days 00:01:24.118500,0 days 00:01:21.342000
mexico_city,GAS,1.0,MEDIUM,33,0 days 00:01:25.138969696,0 days 00:01:23.831000
mexico_city,GAS,2.0,SOFT,37,0 days 00:01:24.136972972,0 days 00:01:22.271000
mexico_city,HAD,1.0,MEDIUM,34,0 days 00:01:24.329500,0 days 00:01:22.974000
mexico_city,HAD,2.0,SOFT,36,0 days 00:01:23.834083333,0 days 00:01:21.714000
mexico_city,HAM,1.0,SOFT,23,0 days 00:01:23.565086956,0 days 00:01:22.546000
mexico_city,HAM,2.0,MEDIUM,24,0 days 00:01:23.780000,0 days 00:01:21.711000
mexico_city,HAM,3.0,SOFT,24,0 days 00:01:23.429291666,0 days 00:01:20.601000
mexico_city,HUL,1.0,SOFT,25,0 days 00:01:25.005360,0 days 00:01:23.091000
mexico_city,LAW,1.0,SOFT,2,0 days 00:01:32.425000,0 days 00:01:31.076000
mexico_city,LAW,2.0,HARD,3,0 days 00:01:39.024000,0 days 00:01:25.124000
mexico_city,LEC,1.0,SOFT,31,0 days 00:01:23.273548387,0 days 00:01:22.475000
mexico_city,LEC,2.0,MEDIUM,40,0 days 00:01:23.185450,0 days 00:01:21.588000
mexico_city,NOR,1.0,SOFT,34,0 days 00:01:22.731029411,0 days 00:01:22.076000
mexico_city,NOR,2.0,MEDIUM,37,0 days 00:01:22.857270270,0 days 00:01:20.764000
mexico_city,OCO,1.0,SOFT,27,0 days 00:01:24.222666666,0 days 00:01:22.908000
mexico_city,OCO,2.0,MEDIUM,44,0 days 00:01:23.636954545,0 days 00:01:21.869000
mexico_city,PIA,1.0,SOFT,24,0 days 00:01:23.879416666,0 days 00:01:22.892000
mexico_city,PIA,2.0,MEDIUM,23,0 days 00:01:23.320086956,0 days 00:01:21.533000
mexico_city,PIA,3.0,SOFT,24,0 days 00:01:22.965458333,0 days 00:01:20.422000
mexico_city,RUS,1.0,SOFT,25,0 days 00:01:23.799400,0 days 00:01:22.622000
mexico_city,RUS,2.0,MEDIUM,23,0 days 00:01:23.209695652,0 days 00:01:21.342000
mexico_city,RUS,3.0,SOFT,23,0 days 00:01:23.480565217,0 days 00:01:20.052000
mexico_city,SAI,1.0,MEDIUM,17,0 days 00:01:24.769529411,0 days 00:01:23.322000
mexico_city,SAI,2.0,SOFT,29,0 days 00:01:23.470241379,0 days 00:01:21.690000
mexico_city,SAI,3.0,SOFT,10,0 days 00:01:24.082600,0 days 00:01:20.098000
mexico_city,SAI,4.0,SOFT,11,0 days 00:01:22.871545454,0 days 00:01:21.145000
mexico_city,STR,1.0,SOFT,26,0 days 00:01:24.562769230,0 days 00:01:22.898000
mexico_city,STR,2.0,MEDIUM,17,0 days 00:01:23.835117647,0 days 00:01:22.079000
mexico_city,STR,3.0,SOFT,27,0 days 00:01:23.769629629,0 days 00:01:20.593000
mexico_city,TSU,1.0,MEDIUM,36,0 days 00:01:24.142972222,0 days 00:01:22.832000
mexico_city,TSU,2.0,SOFT,35,0 days 00:01:23.670714285,0 days 00:01:21.486000
mexico_city,VER,1.0,MEDIUM,37,0 days 00:01:23.630621621,0 days 00:01:22.538000
mexico_city,VER,2.0,SOFT,34,0 days 00:01:22.802647058,0 days 00:01:21.108000
miami,ALB,1.0,MEDIUM,8,0 days 00:01:38.865500,0 days 00:01:31.071000
miami,ALB,2.0,HARD,25,0 days 00:01:32.081800,0 days 00:01:30.482000
miami,ALO,1.0,HARD,9,0 days 00:01:39.661555555,0 days 00:01:32.823000
miami,ALO,2.0,MEDIUM,24,0 days 00:01:33.135791666,0 days 00:01:31.287000
miami,ANT,1.0,MEDIUM,8,0 days 00:01:39.403750,0 days 00:01:30.795000
miami,ANT,2.0,HARD,25,0 days 00:01:32.300920,0 days 00:01:30.807000
miami,BEA,1.0,HARD,4,0 days 00:01:33.369500,0 days 00:01:32.680000
miami,BOR,1.0,MEDIUM,19,0 days 00:01:37.088210526,0 days 00:01:33.134000
miami,BOR,2.0,HARD,11,0 days 00:01:39.889363636,0 days 00:01:32.328000
miami,GAS,1.0,HARD,9,0 days 00:01:37.903666666,0 days 00:01:32.523000
miami,GAS,2.0,MEDIUM,25,0 days 00:01:32.927720,0 days 00:01:31.159000
miami,HAD,1.0,MEDIUM,22,0 days 00:01:36.409772727,0 days 00:01:32.963000
miami,HAD,2.0,HARD,35,0 days 00:01:33.862114285,0 days 00:01:30.971000
miami,HAM,1.0,HARD,9,0 days 00:01:37.616555555,0 days 00:01:30.620000
miami,HAM,2.0,MEDIUM,25,0 days 00:01:32.240360,0 days 00:01:30.562000
miami,HUL,1.0,HARD,13,0 days 00:01:38.331230769,0 days 00:01:32.441000
miami,HUL,2.0,MEDIUM,20,0 days 00:01:32.035500,0 days 00:01:31.015000
miami,LAW,1.0,HARD,8,0 days 00:01:39.729125,0 days 00:01:31.770000
miami,LAW,2.0,MEDIUM,5,0 days 00:01:41.266400,0 days 00:01:32.855000
miami,LEC,1.0,MEDIUM,8,0 days 00:01:39.113000,0 days 00:01:31.641000
miami,LEC,2.0,HARD,25,0 days 00:01:32.155080,0 days 00:01:30.461000
miami,NOR,1.0,MEDIUM,8,0 days 00:01:37.261500,0 days 00:01:30.375000
miami,NOR,2.0,HARD,25,0 days 00:01:31.324400,0 days 00:01:29.746000
miami,OCO,1.0,MEDIUM,23,0 days 00:01:36.223826086,0 days 00:01:32.670000
miami,OCO,2.0,HARD,34,0 days 00:01:34.130735294,0 days 00:01:31.122000
miami,PIA,1.0,MEDIUM,8,0 days 00:01:37.413625,0 days 00:01:30.170000
miami,PIA,2.0,HARD,25,0 days 00:01:31.436120,0 days 00:01:29.822000
miami,RUS,1.0,HARD,8,0 days 00:01:38.085375,0 days 00:01:30.318000
miami,RUS,2.0,MEDIUM,25,0 days 00:01:31.956000,0 days 00:01:30.516000
miami,SAI,1.0,MEDIUM,8,0 days 00:01:39.201500,0 days 00:01:31.198000
miami,SAI,2.0,HARD,25,0 days 00:01:32.324360,0 days 00:01:30.703000
miami,STR,1.0,MEDIUM,20,0 days 00:01:37.115200,0 days 00:01:33.212000
miami,STR,2.0,HARD,36,0 days 00:01:34.845694444,0 days 00:01:31.769000
miami,TSU,1.0,MEDIUM,8,0 days 00:01:39.578375,0 days 00:01:31.531000
miami,TSU,2.0,HARD,25,0 days 00:01:32.379720,0 days 00:01:30.964000
miami,VER,1.0,MEDIUM,8,0 days 00:01:38.873750,0 days 00:01:31.025000
miami,VER,2.0,HARD,25,0 days 00:01:31.933800,0 days 00:01:30.466000
monaco,ALB,1.0,MEDIUM,32,0 days 00:01:22.339531250,0 days 00:01:16.556000
monaco,ALB,2.0,MEDIUM,8,0 days 00:01:19.271875,0 days 00:01:15.303000
monaco,ALB,3.0,HARD,36,0 days 00:01:17.129777777,0 days 00:01:14.597000
monaco,ALO,1.0,HARD,16,0 days 00:01:25.286625,0 days 00:01:15.593000
monaco,ALO,2.0,HARD,20,0 days 00:01:17.125800,0 days 00:01:15.823000
monaco,ANT,1.0,HARD,69,0 days 00:01:20.727898550,0 days 00:01:15.019000
monaco,ANT,2.0,MEDIUM,2,0 days 00:01:25.507500,0 days 00:01:19.503000
monaco,ANT,3.0,HARD,4,0 days 00:01:15.253000,0 days 00:01:13.518000
monaco,BEA,1.0,MEDIUM,1,0 days 00:02:19.932000,0 days 00:02:19.932000
monaco,BEA,2.0,HARD,16,0 days 00:01:23.631937500,0 days 00:01:14.855000
monaco,BEA,3.0,MEDIUM,59,0 days 00:01:18.143949152,0 days 00:01:15.355000
