Race,Driver,RepresentativePace,RelativePace,FastestLapDelta,PaceStdDev
emilia_romagna,ALO,81.9785,1.0040909063072223,1.906000000000006,3.4087499130015035
emilia_romagna,LEC,80.958,0.9915915952697365,1.0600000000000023,3.39671065291229
emilia_romagna,STR,82.0925,1.0054872036695675,2.5130000000000052,3.5130099547893368
emilia_romagna,TSU,82.26,1.007538780934417,2.051000000000002,2.073526082522706
emilia_romagna,ALB,81.666,1.0002633367832494,0.30100000000000193,1.3409117270006414
emilia_romagna,HUL,82.3045,1.0080838268346308,2.4129999999999967,1.6202687493129042
emilia_romagna,LAW,81.992,1.004256257310658,2.4849999999999994,3.6553288552468146
emilia_romagna,OCO,82.434,1.009669971645365,3.424999999999997,4.987783113514899
emilia_romagna,NOR,80.8755,0.9905811169154077,0.3230000000000075,1.6015047227760224
emilia_romagna,COL,82.245,1.0073550575972663,2.3569999999999993,3.76945304827335
emilia_romagna,HAM,81.649,1.0000551170011454,0.277000000000001,1.8133580946982981
emilia_romagna,BOR,81.98,1.0041092786409374,2.641999999999996,3.679410459917326
emilia_romagna,SAI,81.458,0.997715706508093,1.847999999999999,3.444153519841312
emilia_romagna,HAD,81.759,1.0014024214735837,1.4849999999999994,1.4182257061996484
emilia_romagna,RUS,81.41,0.9971277918292109,1.7450000000000045,3.450529371833017
emilia_romagna,PIA,80.912,0.9910281770358078,0.9060000000000059,3.617514587440789
emilia_romagna,BEA,82.045,1.0049054131019237,1.6610000000000014,7.108927869525592
hungarian,NOR,81.0325,0.9833205916973071,0.5090000000000003,2.6770473672346964
hungarian,PIA,81.1585,0.9848495880204351,0.0030000000000001137,3.1985682061120935
hungarian,RUS,81.446,0.9883383693132863,0.0,3.248807979550611
hungarian,LEC,81.685,0.991238608370648,1.0309999999999917,2.9889526091234573
hungarian,ALO,82.603,1.0023784387248653,0.7039999999999935,2.795016436393558
hungarian,BOR,82.87450000000001,1.0056730617544627,1.2959999999999923,2.620603925780813
hungarian,STR,82.9325,1.0063768854587596,1.2989999999999924,2.623445510148915
hungarian,LAW,83.042,1.0077056560729063,1.0479999999999876,2.8231418204373435
hungarian,VER,82.00800000000001,0.995158178310095,0.16699999999998738,3.2599171185592706
hungarian,ANT,82.584,1.002147875787251,1.3359999999999985,3.103414274471592
hungarian,HAD,83.194,1.0095501595738225,1.3930000000000007,2.748010062946069
hungarian,HAM,83.198,1.009598699139636,0.6129999999999995,3.0657288323753105
hungarian,HUL,82.464,1.0006916888128434,0.6039999999999992,4.294891224864557
hungarian,SAI,82.842,1.0052786777822271,0.3810000000000002,3.323800005050248
hungarian,ALB,82.676,1.0032642858009635,1.3699999999999903,3.6286291362379055
hungarian,OCO,83.092,1.0083124006455761,2.506999999999991,2.865135143637093
hungarian,TSU,82.789,1.004635528535197,1.7710000000000008,3.704767897326434
hungarian,COL,82.337,0.9991505575982622,1.4179999999999922,4.718995926163836
hungarian,GAS,83.44,1.012535342871358,2.024000000000001,2.8033469252620082
hungarian,BEA,83.6905,1.0155751331804335,2.5799999999999983,3.0355945325789815
italian,VER,82.919,0.9909650433223782,0.10200000000000387,3.0065310060260613
italian,NOR,82.9825,0.991723931879295,0.0,3.259803404566807
italian,PIA,83.002,0.9919569763967732,0.3440000000000083,2.808917024728562
italian,LEC,83.20750000000001,0.9944129070809682,0.3930000000000007,3.03901347977289
italian,RUS,83.524,0.9981953988646549,0.8990000000000009,3.208601405893298
italian,HAM,83.4675,0.9975201673140126,0.6450000000000102,3.070618956868557
italian,ALB,83.732,1.0006812070510906,0.46699999999999875,3.1671344781068695
italian,BOR,83.76599999999999,1.0010875410815656,1.2379999999999995,3.497040051769531
italian,ANT,83.694,1.0002270690170303,1.0670000000000073,3.225506182872171
italian,HAD,83.8835,1.0024917836868839,1.2319999999999993,3.3035046461613544
italian,SAI,83.84700000000001,1.002055572154168,0.8389999999999986,3.258297307878905
italian,BEA,83.441,0.99720346579026,0.9189999999999969,3.3654208705782533
italian,TSU,84.1685,1.0058978189423364,1.811000000000007,3.235805823718173
italian,LAW,83.83500000000001,1.0019121601434122,1.8760000000000048,3.3692772331624
italian,OCO,83.974,1.0035733492680012,1.9909999999999997,4.008408239746868
italian,GAS,84.249,1.0068598745144905,1.284000000000006,3.2787121648000515
italian,COL,84.414,1.0088317896623842,1.338000000000008,3.377658403768656
italian,STR,84.081,1.004852106363908,1.2630000000000052,4.879591658421962
italian,ALO,84.5415,1.0103555422766657,2.8560000000000088,6.1891262307372585
japanese,VER,92.448,0.9901571218953162,0.0759999999999934,3.128415809559789
japanese,NOR,92.238,0.9879079332098064,0.15099999999999625,3.2399452473916575
japanese,PIA,92.386,0.9894930757119752,0.07399999999999807,3.054016300523078
japanese,LEC,92.503,0.9907461951224736,0.5039999999999907,3.072830923177896
japanese,RUS,92.488,0.9905855387877943,0.3919999999999959,3.0314965814300474
japanese,ANT,93.147,0.9976437070913706,0.0,3.446659082701066
japanese,HAM,93.215,0.9983720158085834,0.4410000000000025,3.0341784882721976
japanese,HAD,93.637,1.002891814024227,0.35199999999998965,3.4165046996667088
japanese,ALB,93.693,1.0034915976736962,0.1599999999999966,3.4950877420149506
japanese,BEA,93.375,1.0000856833784955,1.0409999999999968,3.2847298703973227
japanese,ALO,93.018,0.9962620626131288,0.8049999999999926,3.579472369717818
japanese,TSU,93.125,0.9974080778005077,0.9059999999999917,3.3828585454193014
japanese,GAS,93.169,0.9978793363822335,0.8549999999999898,4.052213101006061
japanese,SAI,94.427,1.011353047650669,0.14099999999999113,3.2886058382263226
japanese,DOO,93.484,1.0012531194104983,1.7199999999999989,3.393226152293651
japanese,HUL,93.529,1.0017350884145362,1.6069999999999993,3.3161862802884423
japanese,LAW,94.342,1.0104426617541529,1.078000000000003,3.258199349111196
japanese,OCO,94.208,1.0090074651643515,1.0019999999999953,3.435155465665948
japanese,BOR,94.204,1.0089646234751035,1.0690000000000026,3.5856770268568363
japanese,STR,94.1215,1.0080810136343674,1.0870000000000033,4.479631162768812
las_vegas,VER,95.127,0.9891031972965947,0.0,2.6769502476293496
las_vegas,RUS,95.482,0.9927943852352483,1.2270000000000039,2.4997532874225423
las_vegas,ANT,95.615,0.9941772809981804,0.6330000000000098,1.0912753635961545
las_vegas,LEC,95.393,0.9918689888224591,0.9390000000000072,2.689256659714387
las_vegas,SAI,95.49,0.9928775669352742,1.1310000000000002,2.941798571684275
las_vegas,HAD,95.7,0.9950610865609566,1.2550000000000097,2.8183081360090756
