Race,Driver,AvgBrakeDistance,AvgEntrySpeed,AvgExitSpeed,AvgSpeedReduction,FullThrottleRatio,BrakeUsageRatio,GearChangeRate,DRSUsageRatio
british,HAM,72.55412579563907,196.452787258248,139.37046204268938,57.08232521555851,0.3328267477203647,0.2784330626502744,0.0481558771492083,0.6554234904504831
british,HUL,69.88970961820019,208.93571428571428,145.55239795247988,63.38331633323441,0.361116156570702,0.2066796839524112,0.0457270002724548,0.6452411225138498
british,LAW,28.569214639181656,75.58823529411765,51.64546341333334,23.942771880784303,0.0609452736318407,0.2736318407960199,0.0223880597014925,1.0
british,LEC,70.54426272494136,206.00675675675677,144.5587891336959,61.44796762306079,0.3367693727352524,0.219621435484234,0.052148274853143,0.6650086651211992
british,NOR,65.44851303918712,206.485549132948,145.50513456288488,60.98041457006303,0.3661839941531153,0.1945916316462634,0.0520509775260369,0.6449844692124977
british,OCO,66.7050354790556,190.70273003033367,139.3266799086301,51.376050121703535,0.331891112312962,0.2739093203533441,0.0493510005408328,0.6583738957995313
british,PIA,67.92325530449159,218.27272727272728,149.61691035680542,68.65581691592169,0.3629354198508109,0.1803043091452426,0.0522845997673198,0.6469648926705751
british,RUS,70.62506261025318,208.4766763848397,144.45171490089368,64.02496148394592,0.3386576424139876,0.2033840947546531,0.0512126339537507,0.6658544839255499
british,SAI,79.82455662487305,207.0804749340369,145.62762002153448,61.45285491250246,0.3181807937616911,0.2500281715534921,0.0491086520475085,0.6346036825854725
british,STR,70.44128303053574,205.2367021276596,146.419275734628,58.81742639303173,0.3562098888185844,0.224938985808551,0.049647473560517,0.6362650275693754
british,TSU,72.15246119811422,204.2554644808743,142.17115436171895,62.08431011915536,0.3000953981738063,0.2212556216780993,0.0504247490119474,0.6395538999682006
british,VER,84.03164364172908,214.45248226950355,143.5392035806954,70.91327868880794,0.3563545906829489,0.2478290366350067,0.058457711442786,0.6487562189054726
canadian,ALB,90.51403469242612,237.81739130434784,110.4088145228554,127.40857678149244,0.4767974436357181,0.2324871294159417,0.0807030001775253,0.2651162790697674
canadian,ALO,89.85543335646983,238.57171314741035,110.49608331558098,128.07562983182936,0.5186328662051666,0.2120408114040377,0.0802238355966135,0.325574664126004
canadian,ANT,83.98716211210967,238.08858267716536,115.8536183790545,122.23496429811084,0.5096290926664251,0.1983327292497281,0.0746647335991301,0.1376585719463574
canadian,BEA,99.80589784886098,244.35445544554452,107.4688761272696,136.88557931827492,0.5123535804854487,0.2273638449462625,0.0755705832628909,0.3787948315420842
canadian,BOR,85.5656402931786,232.08159392789372,107.91339412960524,124.1681997982885,0.5076744859542427,0.2131238536538275,0.0738729607104932,0.2676175306496766
canadian,COL,76.14802213906418,224.39619047619047,112.81009861514684,111.58609186104364,0.488390055515327,0.1919623461259956,0.0755973931933381,0.2920588945208786
canadian,GAS,87.06514517168948,236.01014198782963,109.89194205956966,126.11819992826,0.4958129208195574,0.1964669256944277,0.0768395395419552,0.3740618288003475
canadian,HAD,94.94530227219384,242.1717171717172,110.17736445701156,131.99435271470554,0.4561555909463829,0.2123690941556874,0.0763717967279571,0.4133970368225472
canadian,HAM,99.90782986272453,247.6153846153846,105.8570373098992,141.75834730548527,0.5119280218057264,0.2230745109390453,0.0754999155751742,0.1400969679426876
canadian,HUL,87.75950527347575,242.766,109.0590004815906,133.70699951840942,0.5117489697057335,0.2032873014725375,0.0771696430723254,0.2369315306196225
canadian,LAW,88.64802108578114,239.70496083550916,107.72219770265497,131.98276313285425,0.498978469275499,0.2095866729530096,0.0857771491434857,0.1385824296715385
canadian,LEC,90.82066850570467,238.04016064257027,109.0732792078907,128.96688143467952,0.5199265735954784,0.2124051978165306,0.0746340756485194,0.1333993526882759
canadian,NOR,84.13210666649113,242.8707627118644,114.77430603417652,128.09645667768785,0.5467064022197102,0.2153170280546706,0.084549378275614,0.1703833110677217
canadian,OCO,83.32324580622944,228.4801444043321,108.30373538066198,120.17640902367008,0.5053155504010824,0.2187832221900067,0.075529138880835,0.2156180535420895
canadian,PIA,94.74126366259402,247.44513457556937,111.20251532591892,136.2426192496504,0.5036358804628802,0.2052762544391563,0.0799652115091923,0.1905877805426038
canadian,RUS,77.66138362295528,233.9015444015444,113.85296376995608,120.04858063158828,0.5246852420192842,0.1942920664072883,0.0768468620864648,0.1240424349339068
canadian,SAI,92.61857862964544,235.3571428571429,108.490784972536,126.86635788460684,0.4723490613901572,0.227102510207533,0.0732526394626851,0.27957768597038
canadian,STR,81.2802411954196,228.5788497217069,112.66957589828364,115.90927382342323,0.4983833606794711,0.2044686806292829,0.0845960814593186,0.293721648489528
canadian,TSU,94.41523260042644,239.7469135802469,106.8475685952565,132.8993449849904,0.4628440366972477,0.2075084500241429,0.0714389183969097,0.286286817962337
canadian,VER,82.358466189675,237.626204238921,114.127928266675,123.49827597224598,0.5064762457106955,0.1956406166932482,0.0718669953119713,0.1681890677105988
