Race,Driver,Compound,Stint,StintLength,AvgPace,FirstThreeAvg,LastThreeAvg,PaceDropoff,DegradationRate
dutch,NOR,MEDIUM,1.0,23,76.10578260869566,77.80266666666667,79.063,1.2603333333333353,0.05479710144927545
dutch,NOR,HARD,2.0,30,80.42813333333334,121.56566666666667,78.16133333333333,-43.40433333333334,-1.4468111111111113
dutch,NOR,HARD,3.0,11,91.38272727272728,126.431,72.75666666666666,-53.67433333333334,-4.879484848484849
dutch,OCO,HARD,1.0,52,79.47888461538462,80.75333333333333,77.72133333333333,-3.0319999999999965,-0.05830769230769224
dutch,OCO,MEDIUM,2.0,20,89.5505,104.24833333333333,74.64933333333333,-29.599000000000004,-1.47995
dutch,PIA,MEDIUM,1.0,23,75.8738695652174,76.70033333333333,78.39133333333334,1.6910000000000025,0.07352173913043489
dutch,PIA,HARD,2.0,30,80.45770000000002,123.17333333333333,77.19833333333334,-45.974999999999994,-1.5324999999999998
dutch,PIA,HARD,3.0,19,92.1588947368421,127.21466666666667,73.005,-54.20966666666668,-2.8531403508771938
dutch,RUS,MEDIUM,1.0,23,77.2366956521739,78.54966666666667,81.66733333333333,3.117666666666665,0.13555072463768109
dutch,RUS,HARD,2.0,30,80.76086666666667,113.26733333333334,81.67733333333335,-31.58999999999999,-1.0529999999999997
dutch,RUS,SOFT,3.0,19,90.32805263157896,115.79166666666667,73.96733333333334,-41.82433333333333,-2.201280701754386
dutch,SAI,MEDIUM,1.0,23,77.8271739130435,79.28,83.447,4.167000000000002,0.18117391304347832
dutch,SAI,SOFT,3.0,24,78.17212500000001,90.069,77.48533333333333,-12.583666666666673,-0.5243194444444447
dutch,SAI,SOFT,4.0,14,85.23321428571428,107.24066666666666,83.10966666666667,-24.130999999999986,-1.7236428571428561
dutch,SAI,SOFT,5.0,7,88.15728571428572,104.69800000000002,75.21833333333335,-29.479666666666674,-4.211380952380954
dutch,STR,MEDIUM,1.0,8,78.887375,81.14366666666666,77.92566666666667,-3.2179999999999893,-0.40224999999999866
dutch,STR,HARD,2.0,44,79.53806818181819,80.83333333333333,77.90533333333333,-2.9279999999999973,-0.06654545454545448
dutch,STR,HARD,3.0,20,89.4286,103.21233333333333,74.25333333333333,-28.959000000000003,-1.44795
dutch,TSU,SOFT,1.0,19,77.51831578947368,79.66933333333333,78.02866666666667,-1.640666666666661,-0.08635087719298215
dutch,TSU,HARD,2.0,34,81.24797058823529,81.366,85.80866666666668,4.442666666666682,0.13066666666666713
dutch,TSU,SOFT,3.0,19,88.85089473684211,106.87566666666665,74.76299999999999,-32.112666666666655,-1.6901403508771924
dutch,VER,SOFT,1.0,23,76.94130434782608,77.34100000000001,81.34433333333332,4.003333333333316,0.174057971014492
dutch,VER,MEDIUM,2.0,30,80.21233333333332,115.28466666666668,79.07266666666668,-36.212,-1.2070666666666667
dutch,VER,SOFT,3.0,19,91.32105263157895,122.66766666666666,73.10566666666666,-49.562,-2.6085263157894736
emilia_romagna,ALB,MEDIUM,1.0,29,82.94093103448276,83.83333333333333,89.19099999999999,5.35766666666666,0.18474712643678137
emilia_romagna,ALB,HARD,2.0,18,87.36127777777779,100.16333333333334,101.18833333333333,1.0249999999999915,0.05694444444444397
emilia_romagna,ALB,HARD,3.0,16,95.834625,121.22033333333331,79.72699999999999,-41.493333333333325,-2.593333333333333
emilia_romagna,ALO,MEDIUM,1.0,12,82.79175,83.37299999999999,84.33999999999999,0.9669999999999987,0.08058333333333323
emilia_romagna,ALO,HARD,2.0,34,86.01097058823531,89.90466666666667,96.22766666666666,6.322999999999993,0.18597058823529392
emilia_romagna,ALO,MEDIUM,3.0,17,94.26911764705883,103.281,80.24433333333333,-23.036666666666676,-1.3550980392156868
emilia_romagna,ANT,HARD,1.0,29,83.36610344827585,84.87166666666667,90.41699999999999,5.545333333333318,0.19121839080459715
emilia_romagna,ANT,MEDIUM,2.0,15,84.80846666666667,99.67066666666666,80.82466666666666,-18.846000000000004,-1.2564000000000002
emilia_romagna,BEA,HARD,1.0,29,83.80265517241378,86.502,90.87366666666667,4.37166666666667,0.1507471264367817
emilia_romagna,BEA,HARD,3.0,32,89.82634375,96.87833333333334,80.682,-16.196333333333342,-0.506135416666667
emilia_romagna,BOR,MEDIUM,1.0,12,83.37433333333334,85.35733333333333,84.34866666666666,-1.0086666666666702,-0.08405555555555584
emilia_romagna,BOR,HARD,2.0,17,85.69811764705884,90.08366666666666,93.98666666666666,3.903000000000006,0.22958823529411798
emilia_romagna,BOR,HARD,3.0,17,86.74305882352941,96.13799999999999,97.09966666666666,0.9616666666666731,0.05656862745098077
emilia_romagna,BOR,MEDIUM,4.0,17,94.10464705882353,100.63033333333334,81.19833333333332,-19.432000000000016,-1.1430588235294128
emilia_romagna,COL,MEDIUM,1.0,22,83.27440909090909,86.19866666666667,84.60966666666667,-1.5889999999999986,-0.07222727272727267
emilia_romagna,COL,HARD,2.0,24,87.332625,89.168,97.51100000000001,8.343000000000004,0.34762500000000013
emilia_romagna,COL,HARD,3.0,17,94.03470588235295,101.378,80.79533333333333,-20.582666666666668,-1.2107450980392158
emilia_romagna,GAS,MEDIUM,1.0,9,83.61933333333333,85.59100000000001,83.59566666666667,-1.9953333333333347,-0.22170370370370385
emilia_romagna,GAS,HARD,2.0,20,84.933,89.32333333333334,93.25233333333334,3.929000000000002,0.1964500000000001
emilia_romagna,GAS,HARD,3.0,34,90.39379411764705,96.75066666666667,80.76333333333334,-15.98733333333334,-0.47021568627451
emilia_romagna,HAD,MEDIUM,1.0,29,83.34241379310346,84.65133333333334,90.65466666666667,6.00333333333333,0.20701149425287346
emilia_romagna,HAD,HARD,2.0,17,86.22552941176471,99.49166666666667,92.13833333333332,-7.353333333333353,-0.4325490196078443
emilia_romagna,HAD,HARD,3.0,17,96.11888235294118,111.68400000000001,80.10866666666666,-31.575333333333347,-1.8573725490196087
emilia_romagna,HAM,HARD,1.0,29,83.38310344827585,85.041,90.09933333333333,5.058333333333337,0.17442528735632196
emilia_romagna,HAM,MEDIUM,2.0,17,85.55635294117647,99.84566666666667,90.45166666666667,-9.394000000000005,-0.5525882352941179
emilia_romagna,HAM,HARD,3.0,17,96.17570588235293,113.96233333333333,78.78633333333333,-35.176,-2.0691764705882356
emilia_romagna,HUL,HARD,1.0,29,83.73137931034483,85.96166666666666,91.28000000000002,5.3183333333333564,0.18339080459770193
emilia_romagna,HUL,MEDIUM,2.0,34,91.03779411764705,98.812,80.74666666666667,-18.065333333333328,-0.5313333333333332
emilia_romagna,LAW,MEDIUM,1.0,10,83.56389999999999,85.77066666666667,83.47933333333333,-2.291333333333341,-0.22913333333333413
emilia_romagna,LAW,HARD,2.0,19,85.21231578947366,89.46666666666665,93.87566666666667,4.40900000000002,0.23205263157894843
emilia_romagna,LAW,HARD,3.0,34,90.32461764705882,96.16033333333333,80.83233333333334,-15.327999999999989,-0.4508235294117644
emilia_romagna,LEC,MEDIUM,1.0,10,83.0232,84.347,83.42466666666667,-0.9223333333333272,-0.09223333333333272
emilia_romagna,LEC,HARD,2.0,19,83.84810526315789,88.02533333333334,89.52633333333334,1.5010000000000048,0.07900000000000025
emilia_romagna,LEC,HARD,3.0,34,90.90079411764707,99.38066666666667,81.064,-18.316666666666677,-0.5387254901960787
emilia_romagna,NOR,MEDIUM,1.0,28,81.82671428571429,83.029,82.99133333333333,-0.037666666666666515,-0.0013452380952380899
emilia_romagna,NOR,HARD,2.0,18,86.01338888888888,109.39133333333332,87.72666666666667,-21.664666666666648,-1.2035925925925914
emilia_romagna,NOR,HARD,3.0,17,97.64229411764707,123.52266666666667,78.62,-44.90266666666666,-2.641333333333333
emilia_romagna,OCO,HARD,2.0,26,83.30146153846152,89.10766666666666,82.56666666666666,-6.540999999999997,-0.251576923076923
emilia_romagna,PIA,MEDIUM,1.0,13,81.97961538461537,82.304,83.20866666666666,0.9046666666666567,0.06958974358974282
emilia_romagna,PIA,HARD,2.0,17,85.93476470588234,88.98766666666666,99.63066666666667,10.643000000000015,0.6260588235294127
emilia_romagna,PIA,HARD,3.0,33,90.28875757575757,88.62033333333333,79.54,-9.080333333333328,-0.275161616161616
emilia_romagna,RUS,MEDIUM,1.0,11,82.83281818181818,82.72733333333333,84.955,2.2276666666666642,0.2025151515151513
emilia_romagna,RUS,HARD,2.0,18,84.4165,88.81633333333332,90.56466666666665,1.7483333333333348,0.09712962962962972
emilia_romagna,RUS,HARD,3.0,34,90.72279411764706,98.10766666666666,80.26133333333333,-17.846333333333334,-0.5248921568627452
emilia_romagna,SAI,MEDIUM,1.0,11,82.94554545454547,83.59633333333333,84.36533333333334,0.7690000000000055,0.0699090909090914
emilia_romagna,SAI,HARD,2.0,18,84.74572222222223,89.09366666666665,91.87433333333333,2.7806666666666757,0.154481481481482
emilia_romagna,SAI,HARD,3.0,34,90.5374411764706,97.59866666666669,80.20133333333334,-17.39733333333335,-0.5116862745098044
emilia_romagna,STR,MEDIUM,1.0,14,82.91807142857144,84.028,84.01166666666667,-0.01633333333333553,-0.0011666666666668238
emilia_romagna,STR,HARD,2.0,32,86.265125,89.62466666666667,96.507,6.882333333333335,0.21507291666666672
emilia_romagna,STR,MEDIUM,3.0,17,94.40323529411765,102.80366666666664,80.82266666666665,-21.980999999999995,-1.2929999999999997
emilia_romagna,TSU,HARD,1.0,29,84.044,86.68133333333333,91.98066666666666,5.299333333333337,0.18273563218390818
emilia_romagna,TSU,MEDIUM,2.0,34,90.65791176470587,98.09500000000001,80.263,-17.832000000000008,-0.5244705882352944
emilia_romagna,VER,MEDIUM,1.0,29,81.70679310344828,81.79366666666665,85.20766666666667,3.4140000000000157,0.11772413793103502
emilia_romagna,VER,HARD,2.0,17,84.90547058823529,103.38466666666666,84.978,-18.406666666666666,-1.0827450980392157
emilia_romagna,VER,HARD,3.0,17,98.84170588235294,130.995,78.52833333333332,-52.46666666666668,-3.0862745098039226
hungarian,ALB,SOFT,1.0,14,84.90957142857143,88.37366666666667,84.54166666666667,-3.8319999999999936,-0.27371428571428524
hungarian,ALB,MEDIUM,2.0,24,83.77595833333334,88.09266666666667,84.22966666666666,-3.8630000000000138,-0.1609583333333339
hungarian,ALB,HARD,3.0,31,82.58016129032256,87.99766666666666,81.13833333333334,-6.859333333333325,-0.2212688172043008
hungarian,ALO,MEDIUM,1.0,39,83.30502564102565,86.224,84.37366666666667,-1.8503333333333387,-0.04744444444444458
hungarian,ALO,HARD,2.0,31,81.65725806451613,88.98133333333334,80.604,-8.37733333333334,-0.27023655913978517
hungarian,ANT,MEDIUM,1.0,21,84.37033333333333,87.87933333333335,84.54899999999999,-3.330333333333357,-0.15858730158730272
hungarian,ANT,HARD,2.0,48,82.43964583333333,88.76833333333333,82.03466666666667,-6.7336666666666645,-0.14028472222222219
hungarian,BEA,MEDIUM,1.0,30,84.18773333333336,87.29866666666668,84.777,-2.5216666666666754,-0.08405555555555584
hungarian,BEA,HARD,2.0,18,84.1176111111111,88.44166666666666,86.04233333333332,-2.3993333333333453,-0.13329629629629697
hungarian,BOR,MEDIUM,1.0,40,83.42525,86.43,83.654,-2.7760000000000105,-0.06940000000000027
hungarian,BOR,HARD,2.0,30,81.67966666666666,87.52033333333334,81.318,-6.202333333333343,-0.20674444444444476
hungarian,COL,MEDIUM,1.0,13,85.11523076923078,88.70833333333333,84.367,-4.341333333333324,-0.3339487179487172
hungarian,COL,HARD,2.0,22,83.89068181818182,91.15733333333333,84.204,-6.953333333333333,-0.31606060606060604
hungarian,COL,HARD,3.0,34,82.8384705882353,90.63233333333334,82.74233333333333,-7.890000000000001,-0.2320588235294118
hungarian,GAS,HARD,1.0,32,84.2875,88.94,84.66533333333332,-4.2746666666666755,-0.1335833333333336
hungarian,GAS,MEDIUM,2.0,37,82.98310810810811,87.91600000000001,82.88799999999999,-5.02800000000002,-0.13589189189189244
hungarian,HAD,MEDIUM,1.0,33,84.1491212121212,87.48866666666667,84.01266666666668,-3.475999999999999,-0.1053333333333333
hungarian,HAD,HARD,2.0,36,82.02249999999998,87.56766666666665,82.10766666666667,-5.4599999999999795,-0.1516666666666661
hungarian,HAM,HARD,1.0,42,83.83916666666667,88.07333333333332,84.01666666666667,-4.056666666666658,-0.09658730158730137
hungarian,HAM,MEDIUM,2.0,27,81.84618518518519,87.85266666666666,82.335,-5.5176666666666705,-0.20435802469135816
hungarian,HUL,MEDIUM,2.0,36,83.52050000000003,88.05933333333333,84.113,-3.946333333333328,-0.10962037037037023
hungarian,HUL,MEDIUM,3.0,28,82.48346428571429,90.12,80.62666666666667,-9.49333333333334,-0.33904761904761926
hungarian,LAW,MEDIUM,1.0,40,83.57245,87.11566666666666,83.55866666666667,-3.556999999999988,-0.0889249999999997
hungarian,LAW,HARD,2.0,30,81.5928,88.01799999999999,81.128,-6.889999999999986,-0.2296666666666662
hungarian,LEC,MEDIUM,1.0,19,82.55847368421053,84.23933333333333,83.02933333333334,-1.2099999999999937,-0.06368421052631545
hungarian,LEC,HARD,2.0,21,82.29733333333331,87.19099999999999,82.44366666666666,-4.74733333333333,-0.2260634920634919
hungarian,LEC,HARD,3.0,30,82.06453333333333,86.407,82.86433333333333,-3.542666666666662,-0.11808888888888873
hungarian,NOR,MEDIUM,1.0,31,82.64229032258064,85.769,83.57766666666667,-2.1913333333333327,-0.07068817204301073
hungarian,NOR,HARD,2.0,39,81.00820512820512,87.37400000000001,80.53733333333334,-6.836666666666673,-0.17529914529914548
hungarian,OCO,MEDIUM,1.0,14,84.8577142857143,88.229,84.53533333333333,-3.6936666666666724,-0.26383333333333375
hungarian,OCO,HARD,2.0,55,83.24510909090907,88.762,82.80366666666667,-5.958333333333329,-0.10833333333333325
hungarian,PIA,MEDIUM,1.0,18,82.71772222222222,84.788,82.95400000000001,-1.833999999999989,-0.10188888888888828
hungarian,PIA,HARD,2.0,27,82.08822222222223,87.38100000000001,82.407,-4.974000000000018,-0.1842222222222229
hungarian,PIA,HARD,3.0,25,80.66512,85.76066666666667,80.53533333333333,-5.225333333333339,-0.20901333333333355
hungarian,RUS,MEDIUM,1.0,19,82.89836842105262,85.23733333333334,83.11733333333333,-2.1200000000000045,-0.11157894736842129
hungarian,RUS,HARD,2.0,24,82.37633333333333,87.31099999999999,82.45633333333335,-4.854666666666645,-0.2022777777777769
hungarian,RUS,HARD,3.0,27,81.14985185185186,85.83033333333333,80.59166666666665,-5.238666666666674,-0.19402469135802497
hungarian,SAI,SOFT,1.0,15,84.61473333333333,87.69866666666667,84.41333333333333,-3.285333333333341,-0.21902222222222273
hungarian,SAI,HARD,2.0,36,83.4809722222222,87.94599999999998,83.58366666666667,-4.362333333333311,-0.1211759259259253
hungarian,SAI,MEDIUM,3.0,18,82.2233888888889,86.234,80.83033333333333,-5.403666666666666,-0.3002037037037037
hungarian,STR,MEDIUM,1.0,36,83.6755,86.90899999999999,84.54199999999999,-2.3670000000000044,-0.06575000000000013
hungarian,STR,HARD,2.0,34,81.6790294117647,87.49533333333333,81.29933333333334,-6.195999999999998,-0.182235294117647
hungarian,TSU,MEDIUM,1.0,20,84.78275,89.10799999999999,85.17633333333333,-3.9316666666666578,-0.1965833333333329
hungarian,TSU,SOFT,2.0,17,83.7895294117647,87.86266666666667,83.87733333333333,-3.985333333333344,-0.23443137254902022
hungarian,TSU,HARD,3.0,32,82.75303124999999,87.96300000000001,82.85,-5.113000000000014,-0.15978125000000043
hungarian,VER,MEDIUM,1.0,17,84.0484705882353,86.68299999999999,83.94233333333334,-2.7406666666666553,-0.16121568627450913
hungarian,VER,HARD,2.0,31,82.92245161290325,87.628,82.63533333333334,-4.992666666666665,-0.16105376344086014
hungarian,VER,HARD,3.0,22,81.56618181818182,85.79399999999998,81.719,-4.074999999999989,-0.1852272727272722
italian,ALB,HARD,1.0,41,84.1710243902439,87.95033333333333,83.85833333333333,-4.091999999999999,-0.09980487804878045
italian,ALB,MEDIUM,2.0,12,83.65416666666665,88.93066666666668,81.75633333333333,-7.174333333333351,-0.5978611111111126
italian,ALO,MEDIUM,1.0,20,85.0529,86.99133333333333,85.599,-1.392333333333326,-0.0696166666666663
italian,ANT,MEDIUM,1.0,28,84.70399999999998,87.53333333333335,85.383,-2.15033333333335,-0.07679761904761964
italian,ANT,HARD,2.0,25,83.495,89.79433333333333,82.09433333333334,-7.699999999999989,-0.30799999999999955
italian,BEA,MEDIUM,1.0,18,85.345,87.66833333333334,86.03966666666668,-1.6286666666666605,-0.09048148148148114
italian,BEA,HARD,2.0,35,83.92580000000002,90.63833333333334,82.03566666666667,-8.602666666666664,-0.24579047619047611
italian,BOR,MEDIUM,1.0,20,85.0354,86.77533333333332,85.74400000000001,-1.0313333333333077,-0.05156666666666539
italian,BOR,HARD,2.0,33,83.7000303030303,91.47966666666666,82.35933333333332,-9.120333333333335,-0.27637373737373744
italian,COL,MEDIUM,1.0,33,85.13763636363636,88.81433333333332,85.67133333333334,-3.1429999999999865,-0.09524242424242384
italian,COL,HARD,2.0,19,84.32794736842105,90.27566666666667,84.00633333333333,-6.269333333333336,-0.32996491228070185
italian,GAS,HARD,1.0,49,84.53224489795919,89.24833333333333,84.36533333333334,-4.882999999999996,-0.0996530612244897
italian,HAD,HARD,1.0,32,84.82012499999999,89.02566666666667,85.158,-3.867666666666665,-0.12086458333333328
italian,HAD,MEDIUM,2.0,21,83.52247619047618,89.41000000000001,82.32566666666666,-7.084333333333348,-0.337349206349207
italian,HAM,MEDIUM,1.0,38,84.02678947368422,87.15933333333334,84.34966666666666,-2.809666666666672,-0.0739385964912282
italian,HAM,HARD,2.0,15,83.2504,89.09233333333333,81.83533333333334,-7.256999999999991,-0.4837999999999994
italian,LAW,SOFT,1.0,9,86.44822222222223,88.24900000000001,86.133,-2.116000000000014,-0.23511111111111266
italian,LAW,HARD,2.0,44,84.2873181818182,91.08033333333333,83.19866666666667,-7.881666666666661,-0.17912878787878775
italian,LEC,MEDIUM,1.0,33,83.92036363636365,86.141,84.28366666666666,-1.8573333333333437,-0.0562828282828286
italian,LEC,HARD,2.0,20,83.02885,89.168,81.70266666666667,-7.465333333333334,-0.3732666666666667
italian,NOR,MEDIUM,1.0,46,83.29904347826087,84.99766666666667,84.152,-0.8456666666666734,-0.01838405797101464
italian,NOR,SOFT,2.0,7,84.53942857142856,89.05933333333333,81.15833333333335,-7.900999999999982,-1.1287142857142831
italian,OCO,HARD,1.0,51,84.23009803921568,88.07866666666666,84.634,-3.444666666666663,-0.06754248366013064
italian,PIA,MEDIUM,1.0,45,83.37822222222222,86.28933333333333,83.794,-2.4953333333333347,-0.055451851851851884
italian,PIA,SOFT,2.0,8,84.207,88.14333333333333,81.41133333333333,-6.731999999999999,-0.8414999999999999
italian,RUS,MEDIUM,1.0,27,84.33251851851853,86.52066666666667,85.241,-1.279666666666671,-0.04739506172839522
italian,RUS,HARD,2.0,26,83.08569230769231,89.72833333333334,82.09033333333333,-7.638000000000005,-0.29376923076923095
italian,SAI,MEDIUM,1.0,30,84.80019999999998,87.822,85.07799999999999,-2.744000000000014,-0.09146666666666713
italian,SAI,HARD,2.0,23,83.6864347826087,89.65733333333333,82.20933333333333,-7.447999999999993,-0.32382608695652143
italian,STR,HARD,1.0,49,84.32963265306122,88.502,84.72633333333333,-3.775666666666666,-0.07705442176870747
italian,TSU,MEDIUM,1.0,19,85.26315789473684,87.38433333333334,86.19333333333333,-1.1910000000000167,-0.06268421052631667
italian,TSU,HARD,2.0,34,84.26547058823529,91.03666666666668,82.94466666666666,-8.092000000000013,-0.23800000000000038
italian,VER,MEDIUM,1.0,37,83.29,85.17666666666666,84.26066666666667,-0.9159999999999968,-0.02475675675675667
italian,VER,HARD,2.0,16,82.6621875,88.45866666666666,81.284,-7.174666666666653,-0.4484166666666658
japanese,ALB,MEDIUM,1.0,24,94.60425,96.91066666666666,94.93366666666668,-1.9769999999999754,-0.08237499999999898
japanese,ALB,HARD,2.0,29,92.99475862068967,100.89333333333332,91.19066666666667,-9.702666666666644,-0.3345747126436774
japanese,ALO,MEDIUM,1.0,24,94.98404166666667,97.49833333333333,95.47166666666668,-2.0266666666666566,-0.08444444444444403
japanese,ALO,HARD,2.0,29,93.26548275862069,100.82466666666666,92.02299999999998,-8.801666666666677,-0.30350574712643713
japanese,ANT,MEDIUM,1.0,31,93.8977419354839,95.873,93.82533333333333,-2.0476666666666716,-0.06605376344086038
japanese,ANT,HARD,2.0,22,92.492,99.471,91.269,-8.201999999999998,-0.3728181818181817
japanese,BEA,MEDIUM,1.0,23,94.877,97.08766666666668,95.61966666666667,-1.4680000000000035,-0.0638260869565219
japanese,BEA,HARD,2.0,30,93.31136666666667,100.355,92.226,-8.129000000000005,-0.27096666666666686
japanese,BOR,HARD,1.0,31,95.25729032258064,99.85199999999999,94.99766666666666,-4.854333333333329,-0.15659139784946224
japanese,BOR,MEDIUM,2.0,22,93.54109090909091,100.11266666666666,92.82433333333334,-7.288333333333313,-0.33128787878787785
japanese,DOO,SOFT,1.0,15,96.09300000000002,99.26766666666667,95.72633333333334,-3.541333333333327,-0.23608888888888846
japanese,DOO,HARD,2.0,38,93.86584210526317,100.657,92.95866666666666,-7.698333333333338,-0.20258771929824573
japanese,GAS,MEDIUM,1.0,24,95.11570833333333,97.74666666666667,95.80133333333333,-1.9453333333333376,-0.08105555555555573
japanese,GAS,HARD,2.0,29,93.32165517241381,102.09933333333333,92.31266666666666,-9.786666666666676,-0.33747126436781644
japanese,HAD,MEDIUM,1.0,25,94.41203999999999,96.28000000000002,94.51533333333333,-1.7646666666666846,-0.07058666666666738
japanese,HAD,HARD,2.0,28,92.99342857142857,100.66199999999999,91.425,-9.236999999999995,-0.32989285714285693
japanese,HAM,HARD,1.0,30,94.09703333333336,96.60266666666666,94.147,-2.4556666666666587,-0.08185555555555529
japanese,HAM,MEDIUM,2.0,23,92.75017391304347,98.58466666666668,91.557,-7.027666666666676,-0.30555072463768157
japanese,HUL,MEDIUM,1.0,22,95.4230909090909,98.80066666666666,95.16366666666666,-3.6370000000000005,-0.16531818181818184
japanese,HUL,HARD,2.0,31,93.85909677419356,101.38199999999999,92.91433333333335,-8.467666666666645,-0.2731505376344079
japanese,LAW,MEDIUM,1.0,33,95.01584848484848,98.34066666666666,95.79599999999999,-2.5446666666666715,-0.07711111111111126
japanese,LAW,SOFT,2.0,20,93.7097,99.94366666666667,92.99133333333333,-6.952333333333343,-0.34761666666666713
japanese,LEC,MEDIUM,1.0,21,94.03066666666666,95.207,94.19866666666667,-1.0083333333333258,-0.04801587301587266
japanese,LEC,HARD,2.0,32,92.763625,100.22833333333334,91.77633333333334,-8.451999999999998,-0.26412499999999994
japanese,NOR,MEDIUM,1.0,21,93.73547619047619,94.49900000000001,93.71366666666667,-0.785333333333341,-0.03739682539682576
japanese,NOR,HARD,2.0,32,92.49878125000001,100.07766666666667,91.32833333333333,-8.74933333333334,-0.27341666666666686
japanese,OCO,HARD,1.0,32,95.13346874999999,99.06433333333332,94.70833333333333,-4.3559999999999945,-0.13612499999999983
japanese,OCO,MEDIUM,2.0,21,93.62619047619047,100.194,92.95066666666666,-7.243333333333339,-0.3449206349206352
japanese,PIA,MEDIUM,1.0,20,93.90854999999999,94.86933333333333,94.15133333333334,-0.7179999999999893,-0.03589999999999947
japanese,PIA,HARD,2.0,33,92.45275757575759,99.96533333333332,91.12633333333332,-8.838999999999999,-0.2678484848484848
japanese,RUS,MEDIUM,1.0,19,94.205,95.46,94.51866666666668,-0.9413333333333185,-0.04954385964912202
japanese,RUS,HARD,2.0,34,92.77794117647058,100.09066666666666,91.47166666666665,-8.619000000000014,-0.2535000000000004
japanese,SAI,MEDIUM,1.0,33,95.082,98.59466666666667,95.09766666666667,-3.497,-0.10596969696969696
japanese,SAI,SOFT,2.0,20,93.1703,98.58,91.33833333333332,-7.241666666666674,-0.3620833333333337
japanese,STR,SOFT,1.0,9,96.98533333333334,99.53133333333334,96.13533333333332,-3.396000000000015,-0.377333333333335
japanese,STR,HARD,2.0,21,95.43133333333333,101.76799999999999,94.74133333333333,-7.026666666666657,-0.3346031746031741
japanese,STR,MEDIUM,3.0,22,93.77209090909092,99.39633333333335,92.13833333333334,-7.25800000000001,-0.3299090909090914
japanese,TSU,MEDIUM,1.0,23,95.15239130434783,97.99833333333333,95.67733333333332,-2.321000000000012,-0.1009130434782614
japanese,TSU,HARD,2.0,30,93.22930000000002,100.64733333333334,92.03333333333335,-8.61399999999999,-0.287133333333333
japanese,VER,MEDIUM,1.0,21,93.67219047619048,94.10233333333333,93.88066666666667,-0.22166666666666401,-0.01055555555555543
japanese,VER,HARD,2.0,32,92.49584375,99.68366666666667,91.258,-8.425666666666672,-0.2633020833333335
las_vegas,ALB,HARD,1.0,13,103.38553846153846,119.592,99.49099999999999,-20.101000000000013,-1.5462307692307702
las_vegas,ALB,HARD,3.0,20,98.51030000000002,112.37133333333333,97.29299999999999,-15.078333333333333,-0.7539166666666667
las_vegas,ALO,MEDIUM,1.0,16,103.32593750000001,118.45,106.22166666666668,-12.228333333333325,-0.7642708333333328
las_vegas,ALO,HARD,2.0,34,97.07417647058824,101.89566666666667,97.575,-4.320666666666668,-0.12707843137254904
las_vegas,ANT,HARD,2.0,48,97.0895,111.51833333333332,94.036,-17.482333333333315,-0.3642152777777774
las_vegas,BEA,MEDIUM,1.0,17,102.973,117.89366666666666,106.62633333333333,-11.267333333333326,-0.6627843137254897
las_vegas,BEA,HARD,2.0,33,96.61930303030303,102.39999999999999,95.35533333333335,-7.044666666666643,-0.21347474747474676
las_vegas,COL,HARD,1.0,25,101.91691999999999,120.31766666666665,99.30533333333334,-21.012333333333316,-0.8404933333333326
las_vegas,COL,MEDIUM,2.0,24,97.12354166666667,102.44433333333335,95.90766666666667,-6.536666666666676,-0.2723611111111115
las_vegas,GAS,HARD,2.0,48,98.25235416666668,111.73333333333333,95.88633333333333,-15.847000000000008,-0.3301458333333335
las_vegas,HAD,MEDIUM,1.0,20,101.77794999999999,116.35866666666668,98.96566666666668,-17.393,-0.86965
las_vegas,HAD,HARD,2.0,30,95.93756666666667,101.694,94.76766666666667,-6.926333333333332,-0.23087777777777774
las_vegas,HAM,HARD,1.0,29,100.19699999999999,119.29366666666665,97.56266666666666,-21.730999999999995,-0.7493448275862067
las_vegas,HAM,MEDIUM,2.0,21,96.28976190476189,102.61966666666666,94.71266666666666,-7.9069999999999965,-0.37652380952380937
las_vegas,HUL,HARD,1.0,30,100.05296666666666,118.63733333333334,97.83733333333333,-20.80000000000001,-0.6933333333333337
las_vegas,HUL,MEDIUM,2.0,20,95.89869999999999,101.26166666666666,94.81333333333333,-6.4483333333333235,-0.3224166666666662
las_vegas,LAW,HARD,2.0,26,99.99626923076924,112.402,98.925,-13.477000000000004,-0.518346153846154
las_vegas,LAW,HARD,3.0,21,96.5855238095238,102.03933333333333,95.65966666666667,-6.379666666666665,-0.3037936507936507
las_vegas,LEC,MEDIUM,1.0,24,100.69458333333334,118.10033333333335,98.50733333333334,-19.593000000000018,-0.8163750000000007
las_vegas,LEC,HARD,2.0,26,95.47834615384615,100.786,94.91633333333333,-5.869666666666674,-0.22575641025641055
las_vegas,NOR,MEDIUM,1.0,22,100.38318181818181,115.646,97.71366666666667,-17.932333333333332,-0.8151060606060606
las_vegas,NOR,HARD,2.0,28,95.74071428571429,101.16566666666667,97.541,-3.62466666666667,-0.12945238095238107
las_vegas,OCO,MEDIUM,1.0,27,100.784,119.016,98.70166666666667,-20.314333333333337,-0.7523827160493829
las_vegas,OCO,HARD,2.0,23,95.99547826086958,101.27766666666666,94.633,-6.644666666666666,-0.28889855072463766
las_vegas,PIA,MEDIUM,1.0,21,101.29514285714284,117.16166666666668,97.93833333333333,-19.223333333333343,-0.9153968253968259
las_vegas,PIA,HARD,2.0,29,95.4786551724138,101.11033333333334,94.43066666666668,-6.679666666666662,-0.2303333333333332
